,metric_id,trial 1,trial 2,trial 3
112,FORCE_AT_ZERO_VELOCITY_Right_N,1117.8385214007783,1195.8385214007783,1196.8385214007783
113,FORCE_AT_ZERO_VELOCITY_Trial_N,2313.351167315175,2320.351167315175,2381.351167315175
114,IMPULSE_JUMP_HEIGHT_Trial_cm,39.70913296447816,41.18195916426154,40.69435590136242
115,JUMP_HEIGHT_IMP_MOM_Trial_cm,39.72760573198801,41.17878239848705,40.68094493290417
116,JUMP_HEIGHT_INCHES_IMP_MOM_Trial_in,15.640798104289411,16.21212780906675,16.016128701029306
117,JUMP_HEIGHT_INCHES_Trial_in,16.34719246236164,16.91377776339766,17.028253089978364
118,JUMP_HEIGHT_RELATIVE_LANDING_RFD_Trial_N/s/cm,1642.1437901149213,1486.101692265882,1438.1548614224064
119,JUMP_HEIGHT_RELATIVE_PEAK_LANDING_FORCE_Trial_N/cm,91.96,92.138,80.537
120,JUMP_HEIGHT_Trial_cm,41.52184643260149,42.96097232010501,43.251739492605715
121,LANDING_IMPULSE_Asym_Ns,-81.16572115815872,10.167630392842241,-4.6901677976015375
122,LANDING_IMPULSE_Left_Ns,41.2956575875991,49.08885992223898,46.03470817126248
123,LANDING_IMPULSE_Right_Ns,7.777739299620401,54.644957198510355,43.87560311289408
124,LANDING_IMPULSE_Trial_Ns,104.44566536977746,108.14677237367306,96.70966536976802
125,LANDING_RFD_50_Trial_N/s,67599.99999991739,54079.999999933905,65839.99999991953
126,LANDING_RFD_Asym_N/s,66.4,38.5,2.1
127,LANDING_RFD_Left_N/s,44663.705,26581.068,33080.583
128,LANDING_RFD_Right_N/s,132774.18,43211.402,33785.356
129,LANDING_RFD_Trial_N/s,68184.842,63844.374,62202.699
130,LOWER_LIMB_STIFFNESS_Trial_N/m,5582.68047660602,5843.5700204649775,6156.609922074969
131,MEAN_CONCENTRIC_POWER_Trial_W,2817.987,2974.912,2955.607
132,MEAN_ECCENTRIC_BRAKING_FORCE_Trial_N,1044.9166435056525,1045.3573022845014,1154.226167315176
133,MEAN_ECCENTRIC_DECELERATION_FORCE_Trial_N,1744.8095006485098,1781.5018522466833,1839.159990844588
134,MEAN_ECCENTRIC_FORCE_Asym_N,-2.121379585827585,-4.656505138256323,1.4672276621004812
135,MEAN_ECCENTRIC_FORCE_Left_N,452.0037491172421,458.8446459143959,442.81664591439574
136,MEAN_ECCENTRIC_FORCE_Right_N,442.4150338562936,437.47852140077805,449.41052140077795
137,MEAN_ECCENTRIC_FORCE_Trial_N,894.4187829735415,896.3231673151771,892.2271673151776
138,MEAN_ECCENTRIC_POWER_Trial_W,565.8238461222949,623.2587417488411,611.2283324672452
139,MEAN_ECC_CON_POWER_TIME_Trial_W/s,1571.5924911245763,1893.5080627829534,1874.5818709471728
140,MEAN_ECC_CON_RATIO_Asym_%,6.3377648723439695,-8.284780976771994,3.6045679375051454
141,MEAN_ECC_CON_RATIO_Left_%,47.748430043517196,49.623130827632764,46.58152736744498
142,MEAN_ECC_CON_RATIO_Right_%,50.97938350332868,45.511963124746366,48.32337629572048
143,MEAN_ECC_CON_RATIO_Trial_%,49.29374461336074,47.527675937480126,47.44290235699659
