,metric_id,trial 1,trial 2,trial 3
97,RFD_AT_100MS_Left_N/s,289.9999999996456,509.9999999993767,659.9999999991934
98,RFD_AT_100MS_Right_N/s,359.99999999956003,469.9999999994256,299.99999999963336
99,RFD_AT_100MS_Trial_N/s,649.9999999992057,979.9999999988023,959.9999999988268
100,RFD_AT_150MS_Asym_N/s,1.8867924528301994,6.666666666666667,-17.241379310344822
101,RFD_AT_150MS_Left_N/s,346.666666666243,559.9999999993156,773.3333333323882
102,RFD_AT_150MS_Right_N/s,353.33333333290153,599.9999999992667,639.9999999992178
103,RFD_AT_150MS_Trial_N/s,699.9999999991445,1159.9999999985823,1413.3333333316061
104,RFD_AT_200MS_Asym_N/s,1.538461538461547,1.6393442622950911,-12.121212121212121
105,RFD_AT_200MS_Left_N/s,319.9999999996089,599.9999999992667,824.9999999989917
106,RFD_AT_200MS_Right_N/s,324.99999999960284,609.9999999992546,724.9999999991139
107,RFD_AT_200MS_Trial_N/s,644.9999999992117,1209.9999999985212,1549.9999999981057
108,RFD_AT_250MS_Asym_N/s,9.63855421686747,-8.720930232558139,-6.190476190476191
109,RFD_AT_250MS_Left_N/s,299.99999999963336,687.9999999991592,839.9999999989734
110,RFD_AT_250MS_Right_N/s,331.99999999959425,627.9999999992325,787.999999999037
111,RFD_AT_250MS_Trial_N/s,631.9999999992276,1315.9999999983918,1627.9999999980105
112,RFD_AT_30MS_Asym_N/s,41.66666666666667,-22.222222222222225,-45.45454545454545
113,RFD_AT_30MS_Left_N/s,233.33333333304816,299.99999999963336,366.66666666621853
114,RFD_AT_30MS_Right_N/s,399.99999999951115,233.33333333304816,199.99999999975557
115,RFD_AT_30MS_Trial_N/s,633.3333333325593,533.3333333326815,566.6666666659742
116,RFD_AT_50MS_Asym_N/s,29.411764705882355,0.0,-57.692307692307686
117,RFD_AT_50MS_Left_N/s,239.9999999997067,359.99999999956003,519.9999999993645
118,RFD_AT_50MS_Right_N/s,339.9999999995845,359.99999999956003,219.99999999973113
119,RFD_AT_50MS_Trial_N/s,579.9999999992912,719.9999999991201,739.9999999990956
120,RFD_AT_75MS_Asym_N/s,4.166666666666668,-3.0303030303030316,-67.3913043478261
121,RFD_AT_75MS_Left_N/s,310.81081081043095,445.9459459454009,621.6216216208619
122,RFD_AT_75MS_Right_N/s,324.32432432392795,432.4324324319039,202.70270270245499
123,RFD_AT_75MS_Trial_N/s,635.135135134359,878.3783783773049,824.3243243233169
124,START_OF_MOVEMENT_Asym_s,0.0,0.0,0.0
